x,y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label
32.091908,-31.810505,0,1,2,1,4,4,5,0,7,0,7,6,6,13,13,confectioners
45.773094,-83.684,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,classical music
61.804054,36.629845,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,this World Cup
-59.138927,89.367874,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Venezuela
21.633553,-71.63913,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,community theater
23.292221,-15.615219,0,1,2,2,4,4,4,6,7,0,7,6,6,13,13,dental hygiene
39.70788,-33.406113,0,1,2,0,4,4,4,6,7,0,7,6,6,13,13,iced tea contests
21.284971,-66.45885,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,the Golden Globes
-40.15061,-15.684032,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the stock market
-0.19650866,-57.894306,0,1,1,2,4,4,5,0,8,9,8,1,1,6,6,printer companies
-33.490356,7.766075,0,1,1,2,0,5,5,0,8,9,8,1,1,5,6,agents
-7.315432,5.0926433,0,1,1,2,4,4,4,6,7,4,1,5,0,4,5,the cancer world
14.185977,16.23379,0,1,2,2,4,4,4,6,7,4,7,5,0,7,7,his position
-14.739315,42.490665,0,1,1,1,4,1,1,2,0,3,5,7,7,8,8,the atelier
0.646995,1.5893428,0,1,1,1,4,4,4,6,3,4,1,5,0,4,4,life style
-7.331434,76.683304,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Havre de Grace
34.512486,9.036987,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Yiddish letters
-10.637624,72.750946,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Brookhaven
-32.826096,-8.4054,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,consumer protection
-33.226,-1.941305,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the disenfranchised commercial fishermen
4.378335,70.13748,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the Hudson
7.8790236,40.987534,0,1,1,2,0,5,6,5,1,1,7,6,6,13,13,the dairy case
8.590039,-92.19632,0,1,2,1,4,1,1,2,0,3,5,7,7,8,8,rock photography
-23.051205,57.09491,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Capitol Hill
80.514786,-30.878185,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the 5to11 set
19.808418,-27.388235,0,1,2,1,4,4,4,6,7,3,5,7,7,8,7,cosmetics
-102.418846,-35.178528,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,1972
60.682755,36.404736,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,this game
43.30647,-6.493602,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,the quick needle
-11.783318,-61.084076,0,1,1,1,3,1,1,2,3,4,1,5,0,4,4,the film
8.088426,7.725973,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Kiss Me Kate
-67.45235,11.386509,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the Iraq antiwar movement
21.866455,-38.409702,0,1,1,1,4,1,5,0,0,3,5,7,7,8,8,the decorating world
-16.22969,-75.249504,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,novelists
16.550867,-98.908195,0,1,1,2,4,1,5,0,8,3,5,7,7,8,8,the signpainting trade
52.777016,-66.82535,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,rock n roll
85.00103,17.11139,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,inline skating
12.882027,-3.4879813,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,this
-34.510765,13.393989,0,0,1,2,0,5,5,0,8,2,8,1,12,5,5,the Sanitation Department
10.829263,27.23997,0,1,1,2,4,4,5,0,8,4,8,6,6,13,14,the veterinary world
-81.09326,-48.75834,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the new millennium
77.18263,-31.095362,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the hydrant set
55.048847,13.050048,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,mules
-6.268808,2.758747,0,1,1,1,4,4,4,6,7,4,1,5,6,13,7,the human genome
-19.511236,-13.727911,0,1,2,2,4,4,5,0,8,0,7,6,12,13,14,butchers
-16.989445,81.314095,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,New York State
-18.657307,39.585552,0,0,0,1,3,1,1,7,6,2,9,11,11,3,3,the concert hall
81.411125,-29.550194,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,my set
4.107359,-50.68666,0,1,1,2,0,5,6,5,3,1,3,10,10,9,9,the New York reporters
-56.682285,-60.957684,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,this generation
12.433967,-9.947426,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,mime
-11.715573,18.17799,0,1,1,2,0,5,6,5,1,4,1,5,0,4,4,the Christian world
7.909424,-12.649168,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,sex discrimination
13.531821,-68.6074,0,1,1,1,3,1,1,2,3,4,3,10,10,1,1,comedy
-33.902218,-16.078863,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,money management
46.918613,43.93005,0,1,2,1,2,4,4,6,7,0,7,5,0,7,9,that franchise
78.81185,-65.73032,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,dance critics
21.15127,-18.72369,0,1,2,2,4,4,4,6,7,4,7,6,12,13,5,substance abuse
-84.63762,23.629932,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,dirty campaigning
-51.93357,93.75175,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Poland
22.37729,58.94167,0,1,1,1,4,4,4,6,7,4,1,6,6,4,13,the flower world
59.838104,34.948536,0,1,2,0,2,2,2,3,7,6,10,9,9,9,9,this defense
43.68299,-22.509663,0,1,2,1,4,4,4,6,7,0,7,6,12,13,13,toasters
-78.2059,20.587116,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,news and politics
-26.095085,-23.32319,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,business
-37.016014,12.084154,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the committee
24.237194,-75.441864,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the modern musical
-33.725025,74.26519,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Leningrad
-91.52383,-30.509481,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the 70s
64.66637,49.747643,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the National Football League
-62.67041,-38.33212,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,my day
-60.096397,-41.239555,0,1,2,1,3,3,3,1,4,7,4,5,5,10,10,the moment
51.877502,-34.598804,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,cardboard
-70.40053,11.232156,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,terrorist propaganda
26.39535,12.247602,0,1,2,2,4,4,4,6,7,0,7,5,12,7,7,CRA
88.92912,5.4913716,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,tracks
75.53849,43.833336,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,Play Ball
39.925438,-24.912764,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,grapes
-20.651085,-8.24045,0,1,1,2,4,4,5,0,8,4,8,1,1,6,6,your profession
-21.993458,-44.514477,0,1,1,2,3,1,5,0,3,4,1,1,1,1,1,computer culture
-55.476658,14.196028,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the Left
-5.6461525,-20.520058,0,1,2,2,4,4,4,6,7,0,7,6,6,13,13,major infectious diseases
47.424797,-6.6154327,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,pipe organs
66.99792,-84.888275,0,1,2,1,4,1,1,2,0,5,0,11,11,12,12,jazz guitar
-22.277346,-45.18347,0,1,1,1,3,1,1,2,3,4,1,10,10,1,1,cyber culture
-24.422132,-31.214855,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the fashion industry
71.76709,46.636967,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,professional basketball
-77.789635,-23.210875,0,1,1,1,3,1,1,2,3,7,1,10,10,4,4,popular history
-18.9256,-67.91802,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,science fiction
-4.509541,5.1232843,0,1,1,1,4,4,4,6,7,0,1,6,6,13,13,the cucurbit world
-31.45483,71.98053,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,world capitals
24.433153,-76.60533,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,musicals
86.944626,27.165787,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,the Olympics
-90.26445,-30.259935,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the late 1970s
-81.98314,12.010021,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,this new democracy
-34.74713,-19.480099,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,Mutual Funds
72.18211,31.288437,0,1,2,0,2,2,2,3,5,6,10,9,9,7,7,golf criticism
-41.952267,2.348277,0,1,1,2,0,5,6,5,1,0,7,6,12,5,5,American white trash
94.38715,0.6185326,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,the race
58.2402,-83.73099,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the jazz scene
25.43819,-3.7111695,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,that form
-64.45707,55.8726,0,1,1,2,4,4,4,6,7,4,7,5,12,5,5,jihad
-87.7414,-18.656101,0,1,1,1,3,1,1,2,0,3,5,7,7,4,4,16thcentury Florence
41.248966,-56.173355,0,1,2,1,4,4,4,6,0,5,0,11,11,7,7,modulated tones
-29.186092,-8.135501,0,1,1,2,0,5,5,6,8,9,8,1,1,5,5,taxes
-34.543175,73.487495,0,0,1,1,3,5,6,7,6,2,9,8,8,3,3,prerevolutionary Moscow
39.42166,-54.744595,0,1,2,1,3,1,1,2,3,5,3,11,11,1,1,radio
71.244286,47.39173,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the NBA
1.3861496,7.294053,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,feminism
32.073696,-15.87554,0,1,2,1,4,4,5,0,7,0,8,1,1,7,7,the pipefitting world
-8.28225,-58.339752,0,1,1,1,0,4,4,6,7,0,1,5,0,5,5,the family
34.637047,52.775433,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,catfish
4.52519,-2.8833365,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,coins
56.45736,57.57513,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,late 20thcentury Brazil
59.735767,-4.6799135,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,this debate
-14.455551,-5.368319,0,1,1,2,0,5,5,0,8,4,8,1,1,5,5,college admissions
19.78835,74.838005,0,1,2,1,4,4,4,6,7,0,7,5,0,7,14,the sky
13.67933,28.142763,0,1,1,1,4,4,4,6,7,4,1,5,0,4,14,the calf world
31.190672,-54.917126,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,latenight TV
12.970804,2.110169,0,1,2,1,4,4,4,7,6,2,9,8,8,3,3,Barneys today
20.901554,40.757053,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,travelers
84.33602,17.456491,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,figure skating
11.539077,-70.71436,0,1,1,1,3,1,1,2,3,4,3,10,10,1,1,screenwriting
-13.402969,85.42383,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,New Orleans
2.610578,38.475994,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,extreme cooking
-31.344803,54.319294,0,1,1,2,0,5,5,0,8,4,8,1,1,3,3,the subway system
70.661385,-86.48349,0,1,2,1,4,1,1,2,0,5,0,11,11,12,12,the accordion
-32.58045,-10.3216715,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,corporate governance
7.1667714,-86.69717,0,1,1,1,3,1,1,2,3,3,3,10,10,1,1,the artfilm circuit
19.292875,-6.552485,0,1,2,1,4,4,4,6,7,0,7,5,0,7,14,the feet
23.643347,-6.8714905,0,1,2,1,4,4,4,6,7,0,7,3,12,7,7,drag
9.55334,1.1228139,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Christmas
-62.958344,76.16125,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Somalia
-14.270778,-3.8180676,0,1,1,2,0,5,6,5,1,6,1,9,9,9,9,the Ivy League
71.432106,62.819843,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,football owners
-27.828655,80.00986,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Geelong
2.9073236,12.8748045,0,1,1,2,4,4,4,6,7,0,7,6,12,5,5,mothers
51.190804,-86.68447,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,Communism in the musical field
73.56895,-6.2411566,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,croquet
-39.06041,44.191547,0,0,1,2,0,5,6,7,6,2,9,8,8,3,3,the postwar American suburbs
20.35816,-12.994336,0,1,2,1,4,4,4,6,7,4,7,6,6,13,13,psilocybin
31.046095,18.264284,0,1,1,1,3,4,4,6,7,0,5,5,0,7,7,the quattrocento
30.702702,-71.773125,0,0,0,1,3,1,1,7,6,2,3,8,8,3,3,New Yorks movie panorama
-62.502525,-37.38873,0,1,2,1,4,4,4,6,7,0,7,5,0,7,7,its day
84.422646,-26.22241,0,1,2,1,4,4,4,6,7,0,5,6,6,7,13,the Crock Pot set
33.62897,-17.305805,0,1,1,2,0,5,6,5,1,1,8,5,0,5,5,the compliance set
34.17475,14.354152,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,Hanns Eisler
-58.545597,2.0154102,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,the womens rights movement
27.51993,-57.282906,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,American sitcoms
-66.947235,-42.87948,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,Our Time
-59.853523,-6.0923195,0,1,1,1,4,1,1,5,1,0,5,5,7,7,7,womens courtroom dress
4.8323827,21.190289,0,1,2,2,4,4,5,0,8,9,8,1,12,6,6,ripoffs
71.63034,-66.3061,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,Dance
-31.904705,-9.386383,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the Securities and Exchange Commission
-50.03415,82.61788,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,South Korea
9.129886,65.458725,0,1,1,1,4,4,4,6,7,0,1,6,6,13,14,American biogeography
-54.123196,97.4685,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Balkans
86.867195,26.785027,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,the Beijing Games
-11.55352,-54.380188,0,1,1,1,3,4,4,6,3,4,1,5,0,4,4,the written word
-55.748154,15.726212,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the Democratic side
-17.41557,-74.74878,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,first novelists
62.088577,41.450676,0,1,2,0,2,2,2,3,5,6,10,5,3,7,7,this event
-15.490575,60.25186,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Dupont Circle
17.082941,-38.123554,0,1,1,2,4,5,5,0,8,3,8,7,7,8,8,architects
53.94814,-64.83909,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,industrial rock
-53.49006,37.819542,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,urban politics
-76.44703,25.444775,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,national politics
4.6316586,-73.13768,0,1,1,1,3,1,1,2,3,3,3,10,10,1,1,filmmakers
16.638365,-37.079193,0,1,1,2,4,5,5,0,8,3,8,7,7,8,8,architecture
-6.8700356,65.69388,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Silicon Alley
41.769527,30.87929,0,1,2,1,3,4,4,6,0,5,0,11,11,12,12,the Beats
10.685685,35.66836,0,1,1,1,4,4,4,6,7,4,1,5,0,4,14,the fish world
-74.8886,16.462029,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,international relations
2.959728,34.045506,0,1,2,3,4,4,4,6,7,0,7,6,6,13,13,Asian food
-8.881474,-0.48328522,0,1,1,2,4,4,5,0,7,4,8,6,6,13,13,biotechnology
-64.67188,-41.641815,0,1,2,1,4,3,3,1,4,7,4,5,5,7,7,our day
-50.29321,36.113663,0,1,1,2,0,5,5,0,8,9,6,4,4,0,0,the mayoral business
-13.7481785,63.050865,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Mott Street
13.654072,14.346058,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,his teams successbreedssuccess mantra
24.206186,-77.198586,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,musical actors
-11.036005,-18.413986,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,demographic dangers
52.641907,-35.55339,0,1,2,1,4,4,4,6,7,0,5,7,7,7,7,furniture
-24.193445,-78.15123,0,1,1,1,3,1,1,2,0,4,1,11,11,4,4,poetry
12.640563,-4.5925484,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,not doing it
67.54535,-88.77951,0,1,2,1,4,1,1,2,0,5,0,11,11,12,12,period instruments
14.435002,-53.115112,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,sports journalism
-7.801992,67.28242,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Beverly Hills
12.060729,-105.37853,0,1,1,2,3,1,5,0,8,3,5,7,7,8,8,the art market
-19.109093,-75.70629,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,literary interviews
-58.628696,85.39684,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Dominican Republic
33.72663,-0.58196723,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,eyebrowarching
-24.035591,20.32954,0,1,2,1,0,4,6,5,1,0,7,5,0,5,5,the crowd
-15.978472,-20.374687,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,20thcentury physics
-42.484875,91.918884,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the provinces
7.154348,-45.570698,0,1,1,2,0,5,6,5,3,4,3,10,10,1,1,newspapers
13.593293,30.247206,0,1,1,1,4,4,4,6,7,4,1,5,0,4,14,the primate world
11.742729,-32.62247,0,1,1,1,4,4,5,0,8,3,5,7,7,8,8,design
70.079666,-85.300995,0,1,2,1,4,4,4,6,0,5,0,11,11,12,12,the electric bass
-29.904673,-49.87656,0,1,1,2,3,1,6,2,3,4,1,5,0,4,4,culture
35.32944,51.51851,0,1,2,0,2,2,2,3,5,6,10,3,3,11,14,sport fish
-59.35617,24.586939,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,Reaganomics
-25.190233,-29.66479,0,1,1,2,0,5,5,0,8,9,8,1,1,6,6,the Department Store industry
-51.737816,79.291245,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Asia
42.852116,14.639881,0,1,2,2,0,5,6,5,1,0,7,6,12,5,14,popes
-64.67555,21.804663,0,1,1,2,0,3,6,5,1,1,6,4,4,4,4,the Weimar Republic
48.2714,-92.006836,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,jazz songwriting
71.765945,-36.24512,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the quill and vellum set
-23.550598,-78.00496,0,1,1,1,3,1,1,2,0,4,1,5,0,4,4,the poetry world
-46.139763,88.49164,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the United Kingdom
76.90454,-88.75158,0,1,2,1,4,1,1,2,0,5,0,11,11,12,14,elephant percussionists
-7.5004916,-20.21699,0,1,1,2,0,5,6,5,1,4,1,4,5,5,5,the nascent AIDS epidemic
-42.5656,27.744808,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,American expresidents
-33.22438,47.004547,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the Barrio
-56.900047,75.50123,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Indian Country
-68.41958,11.97743,0,1,1,2,0,5,6,5,1,1,6,4,4,5,5,Operation Iraqi Freedom
19.033207,-4.6158915,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,sorts
-42.744007,26.910679,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,former presidents
-93.20349,-34.35671,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the year 2000
-22.219378,-4.616534,0,1,1,2,0,5,5,0,8,4,8,1,12,5,5,therapists
41.414886,-28.425188,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,potent potables
55.265224,44.27272,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,the team that won nine consecutive pennants in what are still called the Negro Leagues
40.96092,-19.901432,0,1,2,2,4,4,4,6,7,4,7,6,6,13,13,food
47.206493,-90.64787,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,Music Choice signatories
52.32899,-5.9209504,0,1,2,1,4,4,4,6,7,0,7,5,12,5,14,fighting cocks
1.8407154,15.846071,0,1,2,1,4,4,4,6,7,0,7,6,12,5,5,children
48.582546,-25.921154,0,1,1,1,4,4,4,6,7,4,1,6,6,13,13,the salsa world
46.47896,-18.289625,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,flowers
0.9546945,-51.19969,0,1,1,2,0,5,6,5,1,1,6,9,9,9,9,the AP
-18.142761,-93.28396,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,his genre
-84.35966,-20.326813,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the 15th century
-6.1290045,-0.40579462,0,1,2,2,4,4,4,6,7,4,7,6,6,13,13,biology
-85.20537,-18.846678,0,0,0,1,1,3,0,4,4,8,4,2,5,4,4,medieval Denmark
-49.02772,-59.351967,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,mature audiences
10.587828,-20.324938,0,1,2,1,4,4,4,6,7,4,7,5,12,7,7,letters
-87.46144,24.220945,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,the Republican convention
-104.432274,-37.695366,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,1996
-31.74493,76.38261,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,Belgrade
-44.84455,94.717705,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Britain
-63.68527,77.8056,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Zululand
-61.62879,-54.03547,0,1,2,1,3,3,3,1,4,7,4,0,5,10,10,this age
-13.417317,-15.070872,0,1,1,2,0,5,5,0,8,9,8,1,1,7,7,payperview events
84.88365,49.808697,0,1,2,0,2,2,2,3,5,6,10,9,9,9,9,baseball cards
-73.745605,26.35325,0,1,1,2,0,5,6,5,1,1,6,4,4,0,0,Danish politics
-32.62179,48.825935,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,the streets
-78.68023,-50.83415,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the future
10.733995,-21.13137,0,1,2,1,4,4,4,6,7,4,7,5,12,7,7,English letters
6.629123,-44.706924,0,1,1,1,4,4,4,6,3,4,3,10,10,1,1,magazines
-18.168547,-68.94028,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,horror fiction
42.818695,35.586277,0,1,2,1,3,1,1,2,3,5,3,10,10,1,1,sopranos
-66.232666,68.435036,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,the Middle East
23.627005,-20.300394,0,1,2,1,4,4,4,6,7,4,7,6,0,13,13,the pill
73.664406,-66.15073,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,dog dancing
73.78317,40.83387,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,Hoops
48.567036,18.468794,0,1,2,0,4,4,4,6,7,0,7,6,12,13,14,deer
-15.318403,-4.0367255,0,1,1,2,0,5,6,5,1,4,1,4,1,5,5,American higher education
44.31939,-35.057907,0,1,2,1,3,4,4,2,7,5,7,11,11,7,7,unpopular pop
12.331043,56.92481,0,1,0,1,4,1,1,2,0,3,5,7,7,8,8,landscape photography
-5.762298,5.2399254,0,1,1,1,4,4,4,6,7,4,1,6,6,13,13,the bacteria world
-25.340355,69.340775,0,0,0,3,1,0,0,7,6,2,9,8,8,3,3,towns
-26.77322,-71.04935,0,1,1,1,3,1,1,2,3,4,1,10,10,4,4,ItalianAmerican literature
10.971409,59.291016,0,0,1,1,3,1,1,2,0,3,5,7,7,8,8,early American landscapes
81.01962,-2.2627137,0,1,2,2,4,4,4,6,7,0,7,6,12,13,14,SUVs
53.16929,-30.59111,0,1,2,1,4,4,5,0,8,0,8,1,12,7,7,conductors
52.07216,-31.503574,0,1,2,1,4,4,4,6,7,0,7,6,12,13,7,metals
-0.67633796,-6.0500093,0,1,1,1,4,4,4,6,7,4,1,5,0,7,7,the physics world
-84.58408,-28.18668,0,1,1,1,3,3,3,1,4,7,4,0,5,10,10,the Vietnam era
59.049236,3.0692496,0,1,2,1,2,2,1,3,0,6,5,3,3,11,11,freestyle aerials
45.494972,1.2718694,0,1,2,1,4,4,4,6,7,0,7,6,12,7,7,bows
79.00724,-31.511835,0,1,2,1,4,4,4,6,7,0,5,5,0,7,7,the blingbling set
32.782707,-33.88976,0,1,1,1,4,1,5,0,8,3,5,7,7,8,7,party planners
54.079712,13.022496,0,1,2,1,4,4,4,6,7,0,7,6,12,13,14,goats
72.50977,-7.9934907,0,1,2,1,4,1,1,2,0,3,5,7,7,8,8,woodwind manufacturing
45.96661,-18.15251,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,tulips
-62.006428,77.869316,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Mozambique
-29.205608,93.06372,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Upper Canada
-43.97995,14.173118,0,1,1,2,0,5,6,5,1,1,6,4,12,5,5,the NYPD
61.980877,-76.66357,0,1,2,1,3,1,1,2,0,5,0,11,11,12,12,Italian jazz
-77.052666,59.477684,0,0,0,1,3,3,0,1,4,7,1,0,5,4,4,ancient Alexandria
-48.51889,91.96451,0,0,0,3,1,0,0,4,2,8,2,2,2,2,2,Europe
46.32745,-83.96163,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,classical music today
65.09077,-45.336384,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,martial arts films
-12.047672,18.369549,0,0,0,3,1,0,0,4,2,8,1,2,2,2,2,the world
80.09489,25.975973,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,our sport
26.11114,-56.647884,0,1,1,1,3,1,1,2,3,5,3,10,10,1,1,TV shows
-81.59024,-25.775705,0,1,1,2,3,3,3,1,1,7,1,0,5,4,4,late20thcentury transAtlantic society
-63.448112,42.252434,0,0,1,2,0,5,6,5,1,1,6,4,4,0,0,the New Jersey Supreme Court
-37.779655,49.99885,0,0,0,3,4,4,4,7,6,2,9,8,12,3,14,suburban animals
24.240637,2.3944333,0,1,2,1,4,4,4,6,7,0,7,5,12,7,7,bid whist
71.43266,36.529263,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,the tennis field
29.095623,-72.73754,0,1,1,1,3,1,1,2,0,5,0,11,11,12,12,the New York stage
34.07883,-32.27466,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,cakes
80.55405,-4.3545694,0,1,2,1,4,4,4,6,7,0,7,6,12,13,7,engines
78.11741,45.592228,0,1,2,0,2,2,2,3,5,6,10,3,3,11,11,sportsarena projects
26.122467,-34.956562,0,1,2,1,4,4,4,6,7,0,5,5,7,7,7,bridal
84.93314,-25.718086,0,1,2,1,4,4,4,6,7,0,5,6,6,13,13,cooking implements
43.291447,-30.929604,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,energy drinks
43.751003,-32.047348,0,1,2,1,4,4,4,6,7,0,7,6,6,13,13,soft drinks
