pca_x,pca_y,tsne_x,tsne_y,pca_tsne_x,pca_tsne_y,umap_x,umap_y,ivis_x,ivis_y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,label,count
0.35832426,0.45626396,0.510747,0.4051888,0.46147418,0.4751337,0.4469661,0.45373905,0.44773448,0.48454237,0,1,0,1,2,3,3,1,6,8,10,8,8,8,12,destruction,1
0.20522305,0.58299774,0.4457882,0.30381876,0.4550873,0.7256143,0.7751562,0.34605893,0.19784808,0.28340405,0,1,2,1,2,3,6,3,1,7,3,9,9,9,12,invention,1
0.25952122,0.3966443,0.18846059,0.24922915,0.35208145,0.7055478,0.6424143,0.08096665,0.47691965,0.49268153,0,1,0,1,3,4,4,5,5,0,7,0,0,0,7,that traveling minstrel show,1
0.13297063,0.4678971,0.34318388,0.3158877,0.16105485,0.7658824,0.74214095,0.27166742,0.13100934,0.37711126,0,1,0,1,3,4,4,5,4,7,9,7,7,7,14,portraiture,1
0.29336235,0.35089487,0.4411274,0.25424743,0.41125447,0.6129449,0.76866096,0.37719023,0.30555958,0.49929583,0,1,0,1,2,3,3,1,6,7,10,8,10,7,10,furniture,1
0.37584332,0.48299775,0.5730094,0.7652196,0.49211046,0.30134493,0.38500434,0.6801611,0.6038495,0.47682086,0,1,0,1,0,5,3,2,3,8,1,5,5,5,5,the regiment,1
0.2016322,0.45055926,0.41184974,0.22474381,0.2607128,0.558218,0.5749971,0.2591598,0.022166789,0.3538496,0,1,0,1,2,3,3,1,4,7,0,7,7,7,0,nature writing,1
0.3101197,0.42572707,0.05125189,0.4478278,0.20001,0.6037761,0.48174006,0.10435242,0.49213576,0.30496603,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,nighttime television,1
0.44472253,0.2758389,0.71344745,0.78521967,0.63557565,0.23192732,0.17627054,0.37964588,0.8534168,0.538661,0,1,0,0,1,1,1,0,8,1,2,1,1,1,5,his team,1
0.11860716,0.41588366,0.14120513,0.1941331,0.34218818,0.9732137,0.794565,0.04230784,0.31880355,0.4838625,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,classical music today,1
0.36855277,0.38691276,0.5919604,0.1580405,0.6696827,0.48162064,0.90366226,0.66807806,0.307725,0.58416456,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,potent potables,1
0.80087054,0.53825504,0.7672444,0.7472541,0.9567665,0.37791353,0.55987567,0.87866473,0.41272002,0.8657135,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,the Southwest,1
0.4782372,0.5033557,0.63627636,0.34802753,0.93362904,0.48308975,0.8458596,0.56434524,0.19980085,0.6691984,0,1,0,1,2,3,3,1,6,8,0,8,8,8,0,American biogeography,2
0.26887923,0.52852345,0.36312747,0.50603884,0.50110996,0.53762066,0.5311348,0.39180923,0.4978007,0.19705902,0,1,2,1,2,3,3,1,6,9,10,9,9,9,12,the form,1
0.41675735,0.7802013,0.19350588,0.8449396,0.23435482,0.14910078,0.15019959,0.6398728,0.40764475,0.36031818,0,1,2,2,3,5,5,7,3,4,1,4,12,4,1,late-20th-century trans-Atlantic society,1
0.39488575,0.7821029,0.31738612,0.4393157,0.20329121,0.56478256,0.50078946,0.18996638,0.47150603,0.14117268,0,1,2,2,0,5,5,2,4,9,9,0,0,0,7,American media,1
0.24776931,0.6450783,0.32011145,0.39939582,0.19466689,0.5367994,0.5096851,0.20085603,0.28016394,0.14713621,0,1,2,1,3,4,6,3,4,5,9,11,11,11,3,the magazine world,1
0.35027203,0.29384786,0.47133395,0.23303497,0.43034035,0.61477673,0.7933199,0.40700194,0.2785882,0.5326877,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,metals,1
0.2603917,0.648434,0.33117676,0.25426564,0.09250617,0.75669575,0.77248627,0.26976258,0.12600175,0.3179518,0,1,2,1,3,4,6,3,1,7,3,7,7,7,14,the art market,1
0.3446137,0.6208054,0.08804023,0.6448556,0.63425255,0.3616804,0.2602852,0.47402662,0.6059279,0.35203332,0,1,2,2,0,5,5,2,3,9,1,5,5,5,5,the Jerry Springer crowd,1
0.32361263,0.401566,0.8370762,0.47798312,0.5529416,0.574248,0.19144315,0.36230734,0.38285816,0.44622615,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,a man,1
0.43242654,0.672595,0.36098984,0.46294087,0.43054548,0.32676315,0.5317895,0.56628454,0.6140193,0.16852337,0,1,2,2,0,5,5,2,3,5,6,6,6,6,6,public service,1
0.6399347,0.8664429,0.49373296,0.7632435,0.5645387,0.1289385,0.5728919,0.7325897,0.68453157,0.35347077,0,0,2,2,0,5,5,2,3,6,6,6,6,6,6,urban politics,1
0.545593,0.6787472,0.5782743,0.7351268,0.51928496,0.26993468,0.39211577,0.6781759,0.64623994,0.38036498,0,1,2,2,0,5,5,2,3,6,1,5,5,5,5,the United States military,1
0.49815017,0.32013422,0.761578,0.33925027,0.8639649,0.5593426,0.8945355,0.53938746,0.5153949,0.65517336,0,1,0,0,2,3,3,1,6,8,0,8,8,8,0,goose hunting,1
0.26822633,0.5619687,0.39027995,0.62969244,0.49362916,0.46405542,0.3914612,0.48944885,0.5351063,0.3089579,0,1,2,1,2,3,3,1,6,9,1,9,9,9,12,misogynistic sex,1
0.41381937,0.39004475,0.21642739,0.23067328,0.2650277,0.6680465,0.6503472,0.07100646,0.4348095,0.6225585,0,1,0,1,3,4,4,5,2,0,4,0,0,0,7,Off Off Broadway,1
0.26985854,0.5,0.35765436,0.3431661,0.25504115,0.504231,0.6564445,0.28030798,0.37911698,0.23492844,0,1,2,1,2,3,6,3,1,5,3,5,5,5,5,developers,1
0.29096845,0.35838926,0.62723213,0.61523426,0.60857964,0.7922541,0.24117166,0.2805375,0.816962,0.32617837,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,this event,1
0.7015234,0.36644295,0.5370065,0.15615395,0.75976586,0.41886202,0.8087494,0.73833865,0.50852156,0.82744586,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,New York dive bars,1
0.30957562,0.37572706,0.42354456,0.033183873,0.04916489,0.44364968,0.31810075,0.34763098,0.4435196,0.6140502,0,1,0,1,2,3,3,1,6,8,10,8,10,10,10,the acid set,1
0.162568,0.653915,0.24311563,0.45645708,0.07734251,0.60013825,0.5273225,0.2820292,0.2601916,0.16532794,0,1,2,1,3,4,4,5,4,9,9,0,0,0,1,literary interviews,1
0.6107726,0.83008945,0.47432527,0.7801597,0.5615138,0.111132264,0.5436761,0.7241901,0.751699,0.25953048,0,0,2,2,0,5,5,2,3,6,6,6,6,6,6,state politics,2
0.2735582,0.48948544,0.0365254,0.4556808,0.16783646,0.6571656,0.47494966,0.11073244,0.46638244,0.35796773,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,the late-night airwaves,1
0.24319914,0.6123042,0.3085252,0.278305,0.15999705,0.7836733,0.71469647,0.25577474,0.13871408,0.2677182,0,1,2,1,3,4,4,5,4,7,9,7,7,7,14,the American Academy of Arts and Letters,1
0.67551684,0.31577182,0.61872137,0.2965175,0.8952904,0.51534283,0.83809346,0.6395056,0.24016124,0.8344486,0,0,1,3,4,2,2,6,7,2,0,2,2,2,0,Brazilian Tropicalia,1
0.28541893,0.20044744,0.8658608,0.42698163,0.7873341,0.70997244,0.17824727,0.17518675,0.8663805,0.50804687,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,running kickers,1
0.19064198,0.3033557,0.44695115,0.264931,0.35076535,0.58734405,0.76447636,0.3756526,0.14657345,0.47151777,0,1,0,1,2,3,3,1,6,7,10,7,7,7,14,decorating,1
0.365506,0.12326625,0.40524304,0.053723723,0.8079743,0.6228746,0.32101458,0.34569174,0.70514196,0.6421974,0,1,0,0,1,1,1,0,8,1,2,1,10,10,2,the sports set,1
0.14581066,0.48087248,0.31220287,0.27633354,0.15655687,0.78245854,0.71877843,0.25310108,0.11107564,0.36572808,0,1,0,1,3,4,4,5,4,7,9,7,7,7,14,arts and letters,1
0.27921653,0.5099552,0.6109034,0.32628524,0.609659,0.43171704,0.82926196,0.52995515,0.2438831,0.3937101,0,1,0,1,2,3,3,1,6,8,0,9,9,9,0,the genome world,1
0.2891186,0.2901566,0.529324,0.31123102,0.40587375,0.65981394,0.7758495,0.41485077,0.37439942,0.58455306,0,1,0,1,2,3,3,1,6,7,10,8,8,8,10,knot-tying adventure,1
0.14319912,0.3253915,0.36689427,0.26130486,0.11539185,0.76520383,0.75805813,0.2623498,0.09533754,0.41008556,0,1,0,1,2,3,3,1,4,7,10,7,7,7,14,shoji making,1
0.68030465,0.43747202,0.672601,0.9259573,0.77973795,0.16082114,0.4363888,0.8682915,0.44171184,0.8629745,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Hanoi,1
0.5243743,0.3393736,0.7602681,0.3412405,0.8635983,0.56009585,0.88567823,0.5481657,0.55679935,0.6808729,0,1,0,0,2,3,3,1,6,8,0,8,8,8,0,hunting and fishing,1
0.4039173,0.2803132,0.5998132,0.17770293,0.67499673,0.47255197,0.9152536,0.65974724,0.36634666,0.5786672,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,orange juice,1
0.3163221,0.511745,0.38700476,0.65075225,0.6098486,0.48633993,0.38443965,0.49494532,0.50470304,0.38414317,0,1,2,1,2,3,3,1,6,8,1,5,5,5,12,women,1
0.3577802,0.5033557,0.342385,0.82160306,0.28126723,0.121534914,0.38391322,0.68677056,0.49084035,0.5087947,0,1,0,1,3,0,0,7,0,4,1,4,12,9,1,the Ming Dynasty,1
0.33460283,0.28825504,0.5835318,0.5467397,0.59166604,0.64033777,0.30499464,0.44895405,0.5564997,0.56806105,0,1,0,1,2,3,3,1,6,8,10,5,5,10,5,the fillies,1
0.37943417,0.71935123,0.31201112,0.8604898,0.26899907,0.14941081,0.16416568,0.68227243,0.47074232,0.3165046,0,1,2,1,3,0,5,7,4,9,1,9,9,9,1,British history,1
0.47616976,0.12774047,0.88795054,0.30653107,0.67327386,0.86510926,0.28607374,0.13831802,0.8421836,0.68648684,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,winter Olympic sports,1
0.31284004,0.5411633,0.5726259,0.10727185,0.79936904,0.4618522,0.97851163,0.6317142,0.32690465,0.4527433,0,1,2,1,2,3,3,1,4,8,0,0,0,0,0,the Food Network,1
0.45680088,0.12561521,0.95352244,0.37154955,0.73732406,0.7856853,0.22159606,0.18049961,0.902178,0.56230146,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,college basketball,1
0.51109904,0.23076063,0.23589486,0.23498976,0.31230175,0.74236155,0.65255505,0.077948764,0.49490055,0.79019797,0,0,0,1,3,4,4,5,5,0,7,10,4,13,11,Southern California performance,1
0.5057671,0.37740493,0.7644682,0.45885575,0.59158635,0.5525097,0.45365387,0.7403926,0.3772319,0.7197039,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,Deruta,1
0.26909685,0.32427293,0.33333033,0.23251921,0.12148282,0.7864625,0.7751691,0.25731236,0.1297816,0.42116764,0,1,0,1,2,4,4,5,4,7,9,7,7,7,14,current painting,1
0.3462459,0.6096197,0.22777754,0.45435953,0.050614893,0.576708,0.5155129,0.2823505,0.12656245,0.40785164,0,1,0,1,3,4,4,5,4,9,9,0,0,0,1,Italian-American literature,1
0.4452666,0.5923937,0.58339185,0.10655078,0.8020875,0.48379797,0.9547642,0.5970372,0.38024804,0.54470223,0,1,2,2,2,3,3,1,6,8,0,8,8,9,0,the beef world,1
0.47606093,0.5996644,0.5580179,0.6656189,0.46809828,0.28448164,0.50152117,0.5971978,0.63378865,0.33392903,0,1,2,2,0,5,6,3,1,5,3,5,5,5,5,the Tot Department,1
0.7265506,0.47080535,0.81985044,0.91954124,0.9600026,0.20930594,0.44100994,0.99616736,0.5330278,0.8639069,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Stalingrad,1
0.35767138,0.57807606,0.3884058,0.6524054,0.6126087,0.48895568,0.38450378,0.4866375,0.62132764,0.35225672,0,1,2,2,0,5,3,2,6,5,1,5,5,5,5,wives,1
0.45179543,0.10436243,0.91563493,0.32894287,0.7108964,0.87295413,0.25884753,0.1354493,0.85598826,0.65243447,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,women's hockey,1
0.2749728,0.40111855,0.30760384,0.5454018,0.48491758,0.6145448,0.6464835,0.302661,0.3568825,0.41385403,0,1,0,1,2,3,3,1,6,9,10,9,10,9,12,the keyboard,1
0.7648531,0.3974273,0.8079549,0.62940747,0.8336592,0.34709507,0.67391497,0.8360012,0.503862,0.9143348,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,South Kensington,1
0.36474428,0.65346754,0.23786864,0.3809499,0.24772239,0.7458503,0.6254316,0.1875337,0.3457556,0.22872211,0,1,2,2,0,4,6,3,1,5,3,11,11,11,7,the movie studios,1
0.23460284,0.30961967,0.41042978,0.09707439,0.406273,0.6102745,0.39338654,0.35125706,0.34012932,0.4919142,0,1,0,1,2,3,3,1,6,7,10,8,10,8,10,children's toys,1
0.4352557,0.36532438,0.9094999,0.31329054,0.690351,0.8717078,0.27178663,0.13611484,0.7937898,0.6150603,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,hockey in the former Soviet Union,1
0.48400435,0.33020133,0.08615708,0.2157113,0.38082436,0.8977202,0.8210209,0.07906182,0.43687826,0.7084762,0,0,0,1,3,4,4,4,5,0,7,10,4,13,11,jazz clubs,1
0.37203482,0.21756151,0.95068204,0.40436405,0.74951047,0.784127,0.20902926,0.20557219,0.9061029,0.47711223,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,pro football,2
0.40881392,0.19586128,0.9618634,0.3845375,0.74024564,0.7776755,0.21288007,0.20294444,0.8989202,0.52829766,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,college football,1
0.41436344,0.48612973,0.42330948,0.4144188,0.34750172,0.44546956,0.68491584,0.42411095,0.209207,0.3006342,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the siding industry,1
0.26376498,0.21163312,0.17002305,0.14749026,0.38779703,0.9569527,0.8520083,0.06244622,0.3103158,0.6442176,0,1,0,1,2,4,4,5,5,0,7,10,10,13,11,string instruments,1
0.5559304,0.5502237,0.57048726,0.94207335,0.6777338,0.052797258,0.31227297,0.8415665,0.59592235,0.58836037,0,0,1,3,3,0,0,7,0,4,8,4,12,12,8,Rome in the first century B.C.,1
0.86681175,0.6926174,0.62272125,0.88034505,0.73775387,0.07865447,0.36957496,0.87007004,0.46137485,0.8950068,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,the Middle West,1
0.57149076,0.11275169,0.9053805,0.31897357,0.68905544,0.8678937,0.27694696,0.13721643,0.8220469,0.71432316,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,European hockey,1
0.29804134,0.2104027,0.050951064,0.26645595,0.3172386,0.8979138,0.8234214,0.13890323,0.42769447,0.58840895,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,hard rock,1
0.2505985,0.23143177,0.4578466,0.2885744,0.43818927,0.7356882,0.80302423,0.37271506,0.05206728,0.46299982,0,1,0,1,2,3,6,5,5,7,3,7,7,7,14,woodwind manufacturing,1
0.32230687,0.6038031,0.13894445,0.5071866,0.051707774,0.5880959,0.53746325,0.26858068,0.23688406,0.37023473,0,1,0,1,3,4,4,5,4,7,9,0,0,0,1,postwar American poetry,2
0.23939064,0.52002233,0.3869181,0.64288723,0.491806,0.45839503,0.38880402,0.48917344,0.42993724,0.29425305,0,1,0,1,2,3,3,1,6,8,1,8,8,8,1,women who love too much,1
0.77606094,0.3925056,0.82079774,0.6969032,0.86410135,0.34212518,0.6892161,0.86603093,0.4861228,0.8714245,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Beverly Hills,1
0.22927094,0.24317673,0.84292483,0.4276094,0.7638024,0.75658226,0.21882337,0.16787726,0.86710554,0.46288326,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,basketball analysis,1
0.26343852,0.27964205,0.8414725,0.43133247,0.76583827,0.7501317,0.19969708,0.173477,0.91006637,0.38807678,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,basketball analysts,1
0.39586508,0.37964204,0.46342334,0.7503686,0.53248453,0.5677764,0.5504666,0.7216657,0.42567402,0.6132732,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,a changing Jerseyana,1
0.18182808,0.7118568,0.2267167,0.52220386,0.19163597,0.3816194,0.5454348,0.34963912,0.35963768,0.30407247,0,1,2,1,3,4,4,5,4,9,9,0,0,0,12,popular culture,1
0.3314472,0.21029082,0.4126536,0.056761652,0.043699384,0.44713753,0.31933302,0.34531307,0.5847858,0.6942084,0,1,0,1,2,3,3,1,6,7,10,8,10,10,10,the hydrant set,1
0.6667029,0.68780756,0.71156883,0.63105434,0.739713,0.31393304,0.63374966,0.7522347,0.63782954,0.64697593,0,0,1,2,4,5,5,4,2,3,4,3,3,3,4,the city's dispossessed neighborhoods,1
0.1883569,0.5053691,0.20631883,0.30473834,0.31325972,0.68668354,0.58633167,0.09691671,0.43330142,0.3770724,0,1,0,1,3,4,4,5,4,0,9,0,0,0,7,comedy-drama,1
0.24080522,0.5606264,0.4298858,0.22852418,0.13580883,0.53358316,0.60127336,0.26224655,0.26999408,0.25727713,0,1,0,1,2,3,3,1,4,9,9,9,10,9,12,the printed page,1
0.33960825,0.7714765,0.3193619,0.43240625,0.20256594,0.55919313,0.49521846,0.18947296,0.37564647,0.10904339,0,1,2,2,0,5,5,2,4,9,9,0,0,0,7,American journalism,1
0.44417846,0.3590604,0.066643775,0.42320698,0.19893515,0.5848447,0.4819712,0.12126637,0.6629255,0.30742332,0,1,0,0,1,1,1,0,4,1,9,0,0,0,7,CBS,1
0.12241566,0.8067114,0.10503486,0.6953007,0.1199851,0.28299096,0.17755407,0.479328,0.59564203,0.11329752,0,1,2,1,3,0,0,7,0,4,8,4,12,4,9,the Lost Generation,1
0.69020677,0.5172259,0.79255855,0.6519557,0.83769774,0.37463748,0.70402926,0.82795733,0.3767292,0.7527171,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Chinatown,1
0.3383025,0.6750559,0.45174694,0.5726932,0.3676303,0.37415785,0.5518144,0.49162906,0.41364807,0.10747966,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,investors,1
0.7348205,0.3663311,0.8240655,0.9081658,0.9556806,0.25635517,0.4545396,0.99752134,0.4599731,0.9171126,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Odessa,1
0.2101197,0.23478748,0.16687337,0.13686243,0.39548093,0.9495031,0.85119957,0.060426638,0.3751341,0.6470245,0,1,0,1,2,3,3,5,5,0,7,10,10,13,11,the twelve-string guitar,1
0.36343852,0.340604,0.7450879,0.49811187,0.6714637,0.7406558,0.35981923,0.24545881,0.6164458,0.34721586,0,1,0,0,1,1,1,0,8,1,2,1,1,1,12,gambling,2
0.6278564,0.21577182,0.9423351,0.41734317,0.7633791,0.79718184,0.17135412,0.21671428,0.84809995,0.7448596,0,0,1,0,1,1,1,0,8,1,2,1,1,1,2,teams in the city,1
0.31381938,0.37941834,0.343409,0.6351359,0.46957284,0.46218762,0.44374412,0.44846064,0.45649293,0.4291611,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,profanity,1
0.8241567,0.52673376,0.66545236,0.8362603,0.7781731,0.09635818,0.44531018,0.88549227,0.359657,0.91869575,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Indian Country,1
0.28890097,0.3797539,0.31049803,0.45447153,0.55610347,0.7651526,0.47023863,0.17535888,0.7422348,0.24514611,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,sports journalism,1
0.65114254,0.39709172,0.69440734,0.36049867,0.87830555,0.44310918,0.78058606,0.637073,0.37218565,0.76526576,0,0,1,3,4,2,2,1,7,2,0,2,2,2,0,the ocean,1
0.5922742,0.3348993,0.767979,0.6202108,0.7982726,0.37472516,0.7382385,0.783343,0.40100342,0.8376343,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,the Sagaponack Store,1
0.10446137,0.7240492,0.11295891,0.691723,0.1155985,0.2892273,0.18054503,0.47533476,0.62683797,0.1078099,0,1,2,1,3,0,0,7,0,4,8,4,0,4,9,the Jon Stewart generation,6
0.15854189,0.6597315,0.21060261,0.4583358,0.07609263,0.5811374,0.50148255,0.28364718,0.3242365,0.22657563,0,1,2,1,3,4,4,5,4,9,9,0,0,0,1,contemporary fiction,1
0.23547335,0.3787472,0.16761252,0.5323878,0.41956133,0.52399224,0.56920785,0.2899239,0.30964878,0.4342505,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,word lovers,1
0.26387376,0.62863535,0.5903014,0.6169827,0.36888623,0.20425028,0.37660927,0.43022704,0.6727666,0.18336424,0,1,2,2,0,5,5,2,3,9,1,9,9,9,12,this debate,1
0.3201306,0.5628635,0.16890994,0.5459937,0.397429,0.5244412,0.56986254,0.29341227,0.36481926,0.30499518,0,1,2,1,2,3,3,1,4,9,9,9,9,9,12,language,1
0.4164309,0.65805364,0.46906233,0.51344955,0.39245403,0.37111515,0.55674356,0.5011647,0.49837106,0.08583999,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the Securities and Exchange Commission,1
0.40141457,0.2816555,0.4320399,0.5734424,0.83273983,0.7592871,0.13666993,0.16793464,0.88453543,0.433085,0,1,0,0,1,1,1,0,8,1,2,1,1,1,10,bonds,1
0.4118607,0.8853467,0.3675826,0.8473976,0.54579794,0.057924807,0.25008017,0.6840166,0.65801454,0.2048388,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,the Federalist Society,1
0.33503807,0.6338926,0.28663123,0.6402755,0.57730544,0.3730294,0.61825603,0.6146511,0.339791,0.43492067,0,1,2,1,3,3,3,1,4,9,9,9,9,9,12,the unseen world,1
0.9437432,0.5061521,0.7623774,0.8505616,0.8792404,0.12184927,0.4597383,0.9473418,0.40406793,0.9474256,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,the Netherlands,2
0.41501632,0.5766219,0.48972264,0.64544904,0.38799816,0.28196698,0.46266514,0.52752244,0.48129886,0.26775706,0,1,2,2,0,5,5,2,3,9,6,9,9,9,12,criminalia,1
0.4436344,0.2085011,0.8211335,0.35038972,0.8677241,0.47945625,0.7542327,0.65037227,0.614406,0.6916734,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,the Turf,1
0.26289445,0.5878076,0.32859135,0.24905358,0.09237829,0.7558069,0.77489954,0.26326782,0.16842124,0.21458055,0,1,2,2,0,4,6,3,1,5,3,11,11,11,14,the sign-painting trade,1
0.46147987,0.79250556,0.47274742,0.5476541,0.38360047,0.32278034,0.5178105,0.5152558,0.43828967,0.2864538,0,1,2,2,0,5,5,2,3,9,1,9,9,9,12,poverty,1
0.45375407,0.48534673,0.6119334,0.2355217,0.6680461,0.5120198,0.8900812,0.62154746,0.25036976,0.6871182,0,1,0,1,2,3,3,1,6,8,0,8,8,8,0,long-lost vegetables,1
0.23971708,0.7138702,0.6093854,0.4498487,0.55551416,0.3150749,0.51922256,0.41948658,0.47845674,0.077370614,0,1,2,2,0,5,6,3,1,9,3,9,9,9,12,adult education,1
0.46507072,0.6427293,0.44299808,0.88409674,0.4733501,0.09013286,0.2631349,0.616487,0.89327455,0.24442738,0,1,2,2,0,5,5,2,3,6,6,6,6,6,6,this election,1
0.44711643,0.49519014,0.47716618,0.61028165,0.41181874,0.30517918,0.5095696,0.506948,0.5436037,0.26334754,0,1,2,2,0,5,6,3,1,5,3,5,5,5,5,Bank Robbers,1
0.45788902,0.41935122,0.70368314,0.57544357,0.4461435,0.6256677,0.71694285,0.70641553,0.40778977,0.52867645,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,the air conditioner,1
0.43101197,0.17852348,0.8539677,0.23906189,0.64721334,0.90400547,0.27620238,0.12570715,0.91276354,0.60068566,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,women's track and field,1
0.4203482,0.16879195,0.8562807,0.2376281,0.642462,0.90650046,0.28350633,0.12532848,0.889804,0.58685493,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,track and field,1
0.7346028,0.29395974,0.8749114,0.7454649,0.954983,0.29727247,0.6433,0.93577516,0.5558907,0.88533294,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Phoenix,1
0.19945592,0.4175615,0.14856938,0.5094373,0.053536475,0.61100763,0.54800195,0.2702101,0.20273,0.37618858,0,1,0,1,3,4,4,5,4,9,9,9,4,13,12,poetry,1
0.93558216,0.49463087,0.7074424,0.923257,0.8057679,0.15226185,0.42941862,0.90603226,0.38735342,0.9505142,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Hong Kong,1
0.15647443,0.51353467,0.15381438,0.28261784,0.37272516,0.8436829,0.7464668,0.15532377,0.27621007,0.35917208,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,Music Choice signatories,1
0.2603917,0.52785236,0.08151224,0.21587542,0.377182,0.887619,0.81245905,0.085200876,0.36524463,0.52707386,0,1,0,1,3,4,4,5,5,0,7,10,4,13,11,the jazz scene,1
0.41512513,0.36689037,0.5560905,0.0,0.42239714,0.548664,0.6194498,0.2750869,0.2522065,0.5891568,0,1,0,1,2,3,3,1,6,8,10,8,8,8,10,Yiddish letters,1
0.83503807,0.6620805,0.59985507,0.9049507,0.7201035,0.09956184,0.33267015,0.8378257,0.5174057,0.8485125,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,Palestine,2
0.26050055,0.38422817,0.47671843,0.23682004,0.43841645,0.6170705,0.793307,0.40448895,0.31936425,0.42026436,0,1,0,1,2,3,6,3,1,5,3,5,5,5,10,conductors,1
0.36920565,0.5131991,0.74726045,0.49321866,0.34763765,0.33386678,0.552713,0.47302833,0.5896774,0.22020414,0,1,2,2,0,5,6,3,1,5,3,11,11,11,3,the lottery drawings,1
0.37159956,0.3665548,0.7490803,0.4150961,0.6330262,0.5743798,0.4818942,0.74796605,0.46148118,0.59918994,0,1,0,1,2,3,3,1,6,8,10,8,10,10,10,the cuatro,1
0.31697497,0.7212528,0.34959483,0.43529466,0.20220634,0.5491474,0.5053335,0.19434978,0.27152148,0.10348779,0,1,2,2,0,5,6,3,4,5,9,0,0,0,1,newspaper columnists in Japan,1
0.43786725,0.657047,0.6148714,0.8697698,0.72504085,0.07455951,0.35399145,0.8461105,0.26752898,0.50395787,0,1,2,1,3,4,4,5,4,9,1,9,9,9,12,the Farsi-speaking world,2
0.4094668,0.28512305,0.82838166,0.3467344,0.86418056,0.48239592,0.7515499,0.65102637,0.6952138,0.61446786,0,1,0,0,1,1,1,0,8,1,2,1,1,1,2,the field,1
0.7861806,0.42852348,0.8006385,0.916843,0.9518307,0.21938422,0.44945627,0.9849105,0.48446968,0.90643847,0,0,1,3,4,2,2,4,2,3,4,3,3,3,4,Sarajevo,2
0.3226333,0.585123,0.25999773,0.17458737,0.043364823,0.56961447,0.50693816,0.2876978,0.15007296,0.3864645,0,1,0,1,3,4,4,5,4,9,9,0,0,0,1,Cuban literature,1
0.6161045,0.79418343,0.48748088,0.76061505,0.5573985,0.13225529,0.57624227,0.732234,0.37235963,0.59825754,0,0,2,2,0,5,5,2,3,6,6,6,6,6,6,city food politics,1
0.6220892,0.5865772,0.3104183,0.6648869,0.55801344,0.37016687,0.60286516,0.63866794,0.5016386,0.6068726,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,the world,3
0.8309032,0.5446309,0.72039735,0.79998684,0.9089829,0.12913924,0.47410244,0.93466204,0.52042186,0.8273973,0,0,1,3,4,2,2,6,7,2,5,2,2,2,13,my country,1
0.34548423,0.52382547,0.7621951,0.24863783,0.78873444,0.54591453,0.9306317,0.51844585,0.4041066,0.5356792,0,1,0,1,2,3,3,1,6,8,0,9,9,9,0,the calf world,1
