label	text	annotated	source	modifier	target
1	Under Mr Rawls who is described by some staff members as the Oscar Wilde of profanity because of his newsroom outbursts the news staff was pushed to be faster in pursuit of news and more aggressive	Under |Mr Rawls| who is described by some staff members as the *Oscar Wilde* of /profanity/ because of his newsroom outbursts the news staff was pushed to be faster in pursuit of news and more aggressive	['Oscar Wilde']	['profanity']	['Mr Rawls']
0	Under Paul Nadlers baton  this Metropolitan Opera Company conductor is appearing with the Grand for the first time  and with English supertitles Il Barbiere di Siviglia will be performed at 745 PM at the Tilles Center on the C W Post Campus of Long Island University in Brookville		[]	[]	[]
0	Under the Gun for Many Years		[]	[]	[]
0	Under the NEOmadonna theme Leslie Giuliani Eve Stockton Joan Wheeler and Patrick Maisano all referred to Raphaels images of the Madonna for inspiration in creating paintings drawings mixed media and sculpture		[]	[]	[]
1	Understandably it began to seem like the Cinderella of South Kensington	Understandably |it| began to seem like the *Cinderella* of /South Kensington/	['Cinderella']	['South Kensington']	['it']
0	Unearthing Information in an Avalanche of Voice Mail		[]	[]	[]
0	Unearthing an Avalanche of Ideas That Rose From Energy Crises Past		[]	[]	[]
0	Unfortunately for the Yankees hes the Nolan Ryan of 1997 Advil commercials		[]	[]	[]
0	United Airlines a unit of the UAL Corporation was bestowed a Lemon for newspaper advertisements promoting low fares that the groups said were more restrictive than the fares with which they were compared		[]	[]	[]
0	Unless the writer can count a Ted Bundy among her friends as Ann Rule could the writer has missed the main event and must reconstruct the story piece by piece		[]	[]	[]
0	Unless you spell it differently like in the sign put up by the chamber of commerce at the southern end of town which has an O for one of the Us and an H for one of the Ns		[]	[]	[]
0	Unlike the Cassandra of Greek legend who was the handsomest of Priams daughters Miss Thompsons photographs show her to be healthily attractive rather than strikingly beautiful		[]	[]	[]
0	Unlike the Tyson of August who alternated between being humble or sullen at  news conferences before his return to boxing he was relaxed today as he sat in the ring after sparring flanked by his comanagers of record Rory Holloway  and John Horne		[]	[]	[]
0	Unlike the Tyson of August who alternated between being humble or sullen at news conferences before his return to boxing he was relaxed today as he sat in the ring after sparring flanked by his comanagers of record Rory Holloway and John Horne		[]	[]	[]
0	Unresponsive she is the Madonna of the song beseeched by the man and woman dancing around her		[]	[]	[]
1	Until Ms Shwari makes good on her dream to be the Janet Jackson of Indian pop Americans will be well served by Panjabi MCs American debut album Beware Sequence Records	Until |Ms Shwari| makes good on her dream to be the *Janet Jackson* of /Indian pop/ Americans will be well served by Panjabi MCs American debut album Beware Sequence Records	['Janet Jackson']	['Indian pop']	['Ms Shwari']
0	Until a closing sequence that signals the reconciliation of father and son in the afterlife the Gandhi of the play comes across as a heartless martinet		[]	[]	[]
1	Until a year ago the Mel Brooks of Iran which is what Dean has become spent most of his time playing his ridiculous Iranian cleric  he couldnt count on his Iranian audiences sharing other cultural reference points  but now he has all sorts of new material and costumes to go with it	Until a year ago the *Mel Brooks* of /Iran/ which is what |Dean| has become spent most of his time playing his ridiculous Iranian cleric  he couldnt count on his Iranian audiences sharing other cultural reference points  but now he has all sorts of new material and costumes to go with it	['Mel Brooks']	['Iran']	['Dean']
1	Until recently General Aidid  now defined as a war criminal terrorist the Saddam Hussein of Africa  was Washingtons best friend in Somalia	Until recently |General Aidid|  now defined as a war criminal terrorist the *Saddam Hussein* of /Africa/  was Washingtons best friend in Somalia	['Saddam Hussein']	['Africa']	['General Aidid']
1	Until recently Mr Koch held a kind of a salon for prominent New Yorkers on  Saturday evenings as if he were the Gertrude Stein of the late 20th century	Until recently Mr Koch held a kind of a salon for prominent New Yorkers on  Saturday evenings as if |he| were the *Gertrude Stein* of /the late 20th century/	['Gertrude Stein']	['the late 20th century']	['he']
1	Until recently the muscular middleweight Ribbs whom the racing press once labeled the Muhammad Ali of auto racing might have reacted to such an incident by punching Pruett out in the pits afterward	Until recently the muscular middleweight |Ribbs| whom the racing press once labeled the *Muhammad Ali* of /auto racing/ might have reacted to such an incident by punching Pruett out in the pits afterward	['Muhammad Ali']	['auto racing']	['Ribbs']
0	Until then though there are many pleasures in Yoshikawas glistening prose and fresh symbolism  Kiki burns off the fingerprints on her left hand on a stove and a suitor woos Akiko with gifts of fresh produce including a Valentine of blooming radishes		[]	[]	[]
1	Until three years ago when the cosmic visionary from Waco Tex who has been called the P T Barnum of the avantgarde and the guru of visual stage art came upon a 30000squarefoot industrial laboratory on six acres in Water Mill where Western Union scientists onceexperimented	Until three years ago when |the cosmic visionary from Waco Tex| who has been called the *P T Barnum* of /the avantgarde/ and the guru of visual stage art came upon a 30000squarefoot industrial laboratory on six acres in Water Mill where Western Union scientists onceexperimented	['P T Barnum']	['the avantgarde']	['the cosmic visionary from Waco Tex']
1	Up till now T Coraghessan Boyle has been the Jim Carrey of fiction all broad gestures and mimicry nervous hyperbole and dazzling razzmatazz	Up till now |T Coraghessan Boyle| has been the *Jim Carrey* of /fiction/ all broad gestures and mimicry nervous hyperbole and dazzling razzmatazz	['Jim Carrey']	['fiction']	['T Coraghessan Boyle']
0	Upset Over a Couple of Hits		[]	[]	[]
1	Ursula Nordstrom was arguably the greatest editor of American childrens books in this century  a Maxwell Perkins for the Tot Department as she called her bailiwick at Harper  Row	|Ursula Nordstrom| was arguably the greatest editor of American childrens books in this century  a *Maxwell Perkins* for /the Tot Department/ as she called her bailiwick at Harper  Row	['Maxwell Perkins']	['the Tot Department']	['Ursula Nordstrom']
0	Using E for Eagle would have been too easy so it was an E for Earth stamp that was issued when the rate rose to 25 cents on April 3 1988		[]	[]	[]
0	Using the Spin of Electrons To Make the Smallest Chips Yet		[]	[]	[]
1	Utamaro who worked at the end of the 18th century was the Richard Avedon of Edo	|Utamaro| who worked at the end of the 18th century was the *Richard Avedon* of /Edo/	['Richard Avedon']	['Edo']	['Utamaro']
1	VIENNA STOLEN SCULPTURE  A museum offered yesterday to negotiate with weekend burglars who made off with the gold 16thcentury Cellini work described as the Mona Lisa of sculptures and valued at 58 million	VIENNA STOLEN SCULPTURE  A museum offered yesterday to negotiate with weekend burglars who made off with |the gold 16thcentury Cellini work| described as the *Mona Lisa* of /sculptures/ and valued at 58 million	['Mona Lisa']	['sculptures']	['the gold 16thcentury Cellini work']
0	Vaccination Can Halt Epidemic of Hepatitis B a Cousin of AIDS		[]	[]	[]
1	Valentino was the James Dean of the silent period said Michael Edelson a film historian who teaches at the State University at Stony Brook	|Valentino| was the *James Dean* of /the silent period/ said Michael Edelson a film historian who teaches at the State University at Stony Brook	['James Dean']	['the silent period']	['Valentino']
1	Vanilla Ice has been called the Elvis Presley of rap but thats an insult to Presley who transformed the blues and country music he drew on	|Vanilla Ice| has been called the *Elvis Presley* of /rap/ but thats an insult to Presley who transformed the blues and country music he drew on	['Elvis Presley']	['rap']	['Vanilla Ice']
1	Variously described as a gadfly an eccentric a photographers photographer and the Joseph Cornell of photography Mr Sommer worked in relative isolation in Arizona for more than a halfcentury and until the last several years was the mediums bestkept secret	Variously described as a gadfly an eccentric a photographers photographer and the *Joseph Cornell* of /photography/ |Mr Sommer| worked in relative isolation in Arizona for more than a halfcentury and until the last several years was the mediums bestkept secret	['Joseph Cornell']	['photography']	['Mr Sommer']
0	Vegascom eliminates the need for a Minnie Mr Lefkowitz said adding Were the Guy for every person because not everyone knows a Minnie		[]	[]	[]
1	Velvet paintings may be the Rodney Dangerfield of the art world but Leeteg who died in 1953 was known as the American Gauguin	|Velvet paintings| may be the *Rodney Dangerfield* of /the art world/ but Leeteg who died in 1953 was known as the American Gauguin	['Rodney Dangerfield']	['the art world']	['Velvet paintings']
1	Venice has long been the Mark Twain of cities	|Venice| has long been the *Mark Twain* of /cities/	['Mark Twain']	['cities']	['Venice']
1	Venice reminds him of Othello and prompts an analysis of the tragedy that ends Othello was the Jackie Robinson of his day	Venice reminds him of Othello and prompts an analysis of the tragedy that ends |Othello| was the *Jackie Robinson* of /his day/	['Jackie Robinson']	['his day']	['Othello']
1	Vern told me he wanted to be the Henry Ford of aviation	Vern told me |he| wanted to be the *Henry Ford* of /aviation/	['Henry Ford']	['aviation']	['he']
0	Vernon Lefty Gomez 80 Dies Starred as a Pitcher for Yankees		[]	[]	[]
0	Veterans of Dash Through Desert Make a Dash for Home		[]	[]	[]
1	Vibe magazine reaffirmed JayZs role as a hiphop yardstick by putting T I on the cover accompanied by the question Is he the JayZ of the South	Vibe magazine reaffirmed JayZs role as a hiphop yardstick by putting T I on the cover accompanied by the question Is |he| the *JayZ* of /the South/	['JayZ']	['the South']	['he']
1	Videocassette recorders did not as feared become the Boston Strangler of the movie studios	|Videocassette recorders| did not as feared become the *Boston Strangler* of /the movie studios/	['Boston Strangler']	['the movie studios']	['Videocassette recorders']
0	Village Tugs Its Own Toward the Kisses of Home Two on Each Cheek		[]	[]	[]
1	Vinich is the Ted Kennedy of Wyoming said Scott Farris the top political reporter for The Casper StarTribune	|Vinich| is the *Ted Kennedy* of /Wyoming/ said Scott Farris the top political reporter for The Casper StarTribune	['Ted Kennedy']	['Wyoming']	['Vinich']
1	Virtual advertising as this trickery is known is the Harry Houdini of the media business said David Verklin chief executive at Carat North America in New York which buys commercial time and ad space for marketers	|Virtual advertising| as this trickery is known is the *Harry Houdini* of /the media business/ said David Verklin chief executive at Carat North America in New York which buys commercial time and ad space for marketers	['Harry Houdini']	['the media business']	['Virtual advertising']
1	Viscount Melchoir de Vogue a Frenchman agreed and regarded Dostoyevsky as its warden He is the Shakespeare of the lunatic asylum	Viscount Melchoir de Vogue a Frenchman agreed and regarded Dostoyevsky as its warden |He| is the *Shakespeare* of /the lunatic asylum/	['Shakespeare']	['the lunatic asylum']	['He']
0	Visitors are greeted by a dramatic painting by an unknown artist of Captain Franklins ship the Lavinia Campbell a threemasted collier that sailed out of Orient in the 1880s		[]	[]	[]
0	Visually the exhibition begins in the museums center court with one of Robert Henris urchin portraits and a John Sloan of children stoking a bonfire on a snowy street		[]	[]	[]
0	Vivid Color Under a Sky of Classic Gray		[]	[]	[]
1	W Axl Rose is the Jack Kerouac of hard rock embodying the myth of masculinity in all its beauty and horror	|W Axl Rose| is the *Jack Kerouac* of /hard rock/ embodying the myth of masculinity in all its beauty and horror	['Jack Kerouac']	['hard rock']	['W Axl Rose']
0	WE are hipdeep in books and movies about the glories of serving the country with the emphasis decidedly on the Muhammad Ali of generations the one now known as the greatest		[]	[]	[]
0	WFSBTV in Hartford the only other station in the state to receive an award received an Emmy for nonnews tape and film editing		[]	[]	[]
1	WHAT drives the marketers is the dream of finding the next kiwi the Horatio Alger of exotic fruit	WHAT drives the marketers is the dream of finding the next kiwi the *Horatio Alger* of /exotic fruit/	['Horatio Alger']	['exotic fruit']	[]
1	WHEN it comes to gulling the news media Joey Skaggs is an undisputed pro the Willie Sutton of the counterfeit news release	WHEN it comes to gulling the news media |Joey Skaggs| is an undisputed pro the *Willie Sutton* of /the counterfeit news release/	['Willie Sutton']	['the counterfeit news release']	['Joey Skaggs']
1	WHEN the Godzilla of the Internet decides to wed the King Kong of content it is a natural time for the other denizens of the jungle to wonder what the future will hold for the colossal couple and the world they inhabit	WHEN the Godzilla of the Internet decides to wed the *King Kong* of /content/ it is a natural time for the other denizens of the jungle to wonder what the future will hold for the colossal couple and the world they inhabit	['King Kong']	['content']	[]
1	WILL BLYTHE is the Samuel P Huntington of hoops	|WILL BLYTHE| is the *Samuel P Huntington* of /hoops/	['Samuel P Huntington']	['hoops']	['WILL BLYTHE']
1	WILLIAM MAYNE has a wonderful creation in Hob a protective household spirit usually invisible who is the Heloise of the unseen world	|WILLIAM MAYNE| has a wonderful creation in Hob a protective household spirit usually invisible who is the *Heloise* of /the unseen world/	['Heloise']	['the unseen world']	['WILLIAM MAYNE']
1	WITH a new advertising campaign MTV Networks Europe hopes to turn Daw Aung San Suu Kyi the Burmese dissident into a Nelson Mandela for the music video generation	WITH a new advertising campaign MTV Networks Europe hopes to turn |Daw Aung San Suu Kyi| the Burmese dissident into a *Nelson Mandela* for /the music video generation/	['Nelson Mandela']	['the music video generation']	['Daw Aung San Suu Kyi']
1	WITH the prices of land and singlefamily houses continuing to soar some Westchester builders are turning to the Cinderella of the housing market the twofamily house and finding eager buyers	WITH the prices of land and singlefamily houses continuing to soar some Westchester builders are turning to the *Cinderella* of /the housing market/ |the twofamily house| and finding eager buyers	['Cinderella']	['the housing market']	['the twofamily house']
1	Walker Evans might be called the Jackson Pollock of American photography	|Walker Evans| might be called the *Jackson Pollock* of /American photography/	['Jackson Pollock']	['American photography']	['Walker Evans']
0	Wall Street Trader Stays Cool During a Weekend of Anxiety		[]	[]	[]
1	Wall Street and the news media had tagged Jacques A Nasser of Ford Motor an abrasive man who billed himself as a Jack Welch for Detroit as the revolutionary chief executive who would shake up and reinvent the culture of that company he was forced to resign in October	Wall Street and the news media had tagged |Jacques A Nasser| of Ford Motor an abrasive man who billed himself as a *Jack Welch* for /Detroit/ as the revolutionary chief executive who would shake up and reinvent the culture of that company he was forced to resign in October	['Jack Welch']	['Detroit']	['Jacques A Nasser']
0	Wallace is going out near the top having qualified for the championship series of stockcar racing the Chase for the Nextel Cup Nascars version of the World Series the World Cup the Stanley Cup		[]	[]	[]
1	Walter Winchell after all branded his client Mr Cassidy the Fuhrer of Flatbush	Walter Winchell after all branded his client |Mr Cassidy| the *Fuhrer* of /Flatbush/	['Fuhrer']	['Flatbush']	['Mr Cassidy']
0	Waltrip says he likes Eury but their team is in 19th place and probably will not make the Chase for the Nextel Cup in the final 10 races that determine the season champion		[]	[]	[]
0	Wanamaker Mile Won By a Wisp of a Kenyan		[]	[]	[]
0	Wandering into the display of the Sperone Westwater gallery of New York I found I could buy a Rembrandt for about 83000		[]	[]	[]
0	Want a Blade of Grass		[]	[]	[]
0	War and Remembrance a graphic portrayal of the Holocaust captured the Emmy for best miniseries the 28hour epic cost ABC 30 million because of low ratings		[]	[]	[]
0	Warning From a Student of Democracys Collapse		[]	[]	[]
1	Warren Kliewer its artistic director has on a tentative September schedule The Truth a vintage comedy by Clyde Fitch who has been variously called the American Oscar Wilde and the Neil Simon of the 19th century	Warren Kliewer its artistic director has on a tentative September schedule The Truth a vintage comedy by |Clyde Fitch| who has been variously called the American Oscar Wilde and the *Neil Simon* of /the 19th century/	['Neil Simon']	['the 19th century']	['Clyde Fitch']
1	Was Pee Wee after all the Shoeless Joe Jackson of jazz minus the scandal	Was |Pee Wee| after all the *Shoeless Joe Jackson* of /jazz/ minus the scandal	['Shoeless Joe Jackson']	['jazz']	['Pee Wee']
1	Was the Clyde Barrow of country music the smoothest outlaw ever to sing honeyed words into a microphone going to pull off this latest caper promoting a new album on a punk label to an audience of relatively youthful downtowners	Was the *Clyde Barrow* of /country music/ the smoothest outlaw ever to sing honeyed words into a microphone going to pull off this latest caper promoting a new album on a punk label to an audience of relatively youthful downtowners	['Clyde Barrow']	['country music']	[]
1	Wasnt she the Grace Kelly of the Himalayas who in 1963 went to live in a palace in Gangtok as the bride of the Chogyal a man revered by his subjects as the reincarnation of an ancient Buddhist holy man	Wasnt |she| the *Grace Kelly* of /the Himalayas/ who in 1963 went to live in a palace in Gangtok as the bride of the Chogyal a man revered by his subjects as the reincarnation of an ancient Buddhist holy man	['Grace Kelly']	['the Himalayas']	['she']
1	Watch out for the variety called Painted Fingers a Sharon Stone of a plant with fuchsiatipped leaves that scrape the air above a selection of Vuitton bags	Watch out for the variety called |Painted Fingers| a *Sharon Stone* of /a plant/ with fuchsiatipped leaves that scrape the air above a selection of Vuitton bags	['Sharon Stone']	['a plant']	['Painted Fingers']
1	Watch the bestactress winner Janet Gaynor  the Hilary Swank of her day  in the available video transfers of Seventh Heaven and you will see only a fuzzy shadow of the films glistening beauty	Watch the bestactress winner |Janet Gaynor|  the *Hilary Swank* of /her day/  in the available video transfers of Seventh Heaven and you will see only a fuzzy shadow of the films glistening beauty	['Hilary Swank']	['her day']	['Janet Gaynor']
1	Watkins is largely forgotten today but he was the Ansel Adams of 19thcentury photography	Watkins is largely forgotten today but |he| was the *Ansel Adams* of /19thcentury photography/	['Ansel Adams']	['19thcentury photography']	['he']
1	Watson having risen to historic fame at an early age became the Caligula of biology	|Watson| having risen to historic fame at an early age became the *Caligula* of /biology/	['Caligula']	['biology']	['Watson']
1	Waynes Web site is full of references to him as the king of Vegas the Warren Buffett of gambling the oddsmaker of everything in the world the Tony Robbins of gambling	Waynes Web site is full of references to |him| as the king of Vegas the Warren Buffett of gambling the oddsmaker of everything in the world the *Tony Robbins* of /gambling/	['Tony Robbins']	['gambling']	['him']
1	We Federalists were searching for a George Washington of the atomic age who would inspire nations to yield some of their sovereignty like the states of America to create a more perfect union than the United Nations	We Federalists were searching for a *George Washington* of /the atomic age/ who would inspire nations to yield some of their sovereignty like the states of America to create a more perfect union than the United Nations	['George Washington']	['the atomic age']	[]
1	We aim to be the Tyson of goats said Stuart Weiss a coowner	|We| aim to be the *Tyson* of /goats/ said Stuart Weiss a coowner	['Tyson']	['goats']	['We']
1	We all become the Imelda Marcos of paper Ms Kavanaugh said	|We all| become the *Imelda Marcos* of /paper/ Ms Kavanaugh said	['Imelda Marcos']	['paper']	['We all']
0	We also get early on an exalted idea of the English character as it comes out in the van Dyck of Archbishop Laud and the Carlo Dolci of Sir Thomas Baines a man of great learning and in his day a passionate AngloFlorentine		[]	[]	[]
0	We are deeply indebted to the personal guidance he provided while serving as a Board member and as the Chamberlain of the Friars		[]	[]	[]
1	We are finding the Dr Seuss of Nepal	We are finding the *Dr Seuss* of /Nepal/	['Dr Seuss']	['Nepal']	[]
1	We are to think of him as the Mario Batali of sugar	We are to think of |him| as the *Mario Batali* of /sugar/	['Mario Batali']	['sugar']	['him']
0	We began wandering over to the Flore for breakfast		[]	[]	[]
1	We began with Escoffier and were influenced by Alice Waters said Markus Peter referring to the Julia Child of Berkeley Calif who championed the use of organic and locally grown produce	We began with Escoffier and were influenced by |Alice Waters| said Markus Peter referring to the *Julia Child* of /Berkeley Calif/ who championed the use of organic and locally grown produce	['Julia Child']	['Berkeley Calif']	['Alice Waters']
1	We call him the Mary Martin of Off Broadway Ms Kurtz says referring to the actress who washed that man right out of her hair more than 40 years ago in South Pacific	We call |him| the *Mary Martin* of /Off Broadway/ Ms Kurtz says referring to the actress who washed that man right out of her hair more than 40 years ago in South Pacific	['Mary Martin']	['Off Broadway']	['him']
0	We came for the cooking classes said Carol Rubinson of Fort Lauderdale Fla who was at the Crazy for Crab class with her husband Howard a physician		[]	[]	[]
0	We can scarcely imagine Richard Wright Chester Himes Ralph Ellison or James Baldwin looking backward we can scarcely imagine Albert Murray Charles Johnson or Walter Mosley  not to mention the Toni Morrison of Beloved and Jazz  doing much else		[]	[]	[]
1	We can wait on the Barry Sanders of the world	We can wait on the *Barry Sanders* of /the world/	['Barry Sanders']	['the world']	[]
1	We consider Mossimo the Tommy Hilfiger of Generation X	We consider |Mossimo| the *Tommy Hilfiger* of /Generation X/	['Tommy Hilfiger']	['Generation X']	['Mossimo']
0	We could even believe that the Titian of St John the Evangelist on Patmos had always been installed as it is now  as a ceiling painting set in a simulated Renaissance ceiling  rather than as a painting that looked out of place on a wall		[]	[]	[]
0	We dont guarantee that everything will go up but over time they have done as well or better than the stock market said Mr Gruhn who acted as broker for the Carter family on the Gibson for which Mother Maybelle paid 275 in 1928		[]	[]	[]
0	We dont want to abandon the PC for a new and incompatible system		[]	[]	[]
0	We had already planned the Britten for the first concert and since the chorus was to be there and since its so expensive to have them travel we thought we should take advantage of their presence		[]	[]	[]
0	We had sold our apartment and the new one wasnt ready so we lived at the Lowell for two months several years ago Mrs Avrett said		[]	[]	[]
0	We have a mutual goal and that is to have Curtis Martin remain a Jet for the rest of his career Parker said		[]	[]	[]
1	We know that Virginias governor Mark Warner is bucking to be the Rudy Giuliani of the crisis Kathleen Kennedy Townsend is trying to capitalize on her personal history with tragic gun killings to save her limp gubernatorial bid Democrats in Congress tried to capitalize by rushing to pass a smallbore gun control measure that was going to pass anyway President Bush and the GOP	We know that Virginias governor |Mark Warner| is bucking to be the *Rudy Giuliani* of /the crisis/ Kathleen Kennedy Townsend is trying to capitalize on her personal history with tragic gun killings to save her limp gubernatorial bid Democrats in Congress tried to capitalize by rushing to pass a smallbore gun control measure that was going to pass anyway President Bush and the GOP	['Rudy Giuliani']	['the crisis']	['Mark Warner']
0	We loved them all the moist cranberry brioche pudding the warm apple tart crowned with cinnamon ice cream the homemade sorbets the Napoleon of exotic fruits and the creme brulee sampler		[]	[]	[]
1	We might claim for Rand a minor place in art history an interesting American modulation of European modernist sobriety into bouncy Brooklyn cheerfulness a Richard Feynman among the Einsteins of design taking a Klee doodle for a walk on a Mondrian Manhattan grid	We might claim for |Rand| a minor place in art history an interesting American modulation of European modernist sobriety into bouncy Brooklyn cheerfulness a *Richard Feynman* among /the Einsteins of design/ taking a Klee doodle for a walk on a Mondrian Manhattan grid	['Richard Feynman']	['the Einsteins of design']	['Rand']
1	We need as it were a Howard Cosell for the SDI said Brig	We need as it were a *Howard Cosell* for /the SDI/ said Brig	['Howard Cosell']	['the SDI']	[]
0	We need someone like the Al DAmato of 1980 he said		[]	[]	[]
0	We needed to find a lawyer who had handled a case of this nature said Brenda Waites Bolling a hat designer who has lived at the Martha Washington for 10 years		[]	[]	[]
0	We see the Elaine Stritch of 50 years ago in her Chanel suit and we watch both Elaine Stritches as they triumphantly feign a striptease that teases without ever stripping		[]	[]	[]
1	We shared Delfts wet streets with mainly Dutch tourists drawn by the intimacy and beauty of its old center and probably also by monuments associated with William of Orange the George Washington of the Netherlands who led an insurrection against the Spanish Hapsburgs in the 16th century	We shared Delfts wet streets with mainly Dutch tourists drawn by the intimacy and beauty of its old center and probably also by monuments associated with |William of Orange| the *George Washington* of /the Netherlands/ who led an insurrection against the Spanish Hapsburgs in the 16th century	['George Washington']	['the Netherlands']	['William of Orange']
1	We think that he is the da Vinci of our time said Joseph J Seymour the former executive director of the Port Authority of New York and New Jersey which is building the station	We think that |he| is the *da Vinci* of /our time/ said Joseph J Seymour the former executive director of the Port Authority of New York and New Jersey which is building the station	['da Vinci']	['our time']	['he']
1	We want to be the Johnny Appleseed of these projects Mr Bee said so we can see more of them proliferate	|We| want to be the *Johnny Appleseed* of /these projects/ Mr Bee said so we can see more of them proliferate	['Johnny Appleseed']	['these projects']	['We']
1	We wanted to get Dar Williams because she is the Jimmy Buffett of the young folk crowd	We wanted to get Dar Williams because |she| is the *Jimmy Buffett* of /the young folk crowd/	['Jimmy Buffett']	['the young folk crowd']	['she']
1	We were a long way from earlier times when Mr Nureyev was called the Joe Namath of dance	We were a long way from earlier times when |Mr Nureyev| was called the *Joe Namath* of /dance/	['Joe Namath']	['dance']	['Mr Nureyev']
1	We were thrilled to discover she was a rather fancy type known as a Frizzle  the Zsa Zsa Gabor of chickens	We were thrilled to discover she was a rather fancy type known as a |Frizzle|  the *Zsa Zsa Gabor* of /chickens/	['Zsa Zsa Gabor']	['chickens']	['Frizzle']
0	We will be an Oprah Winfrey of sorts		[]	[]	[]
0	We will be entering the US market on condition that we can be profitable with the Smart for two said Bettina Singhartinger a company spokeswoman		[]	[]	[]
1	Wearing a mothy fright wig and whitish makeup Mr Keaton recalls some wornout but manic burlesque comic a Bobby Clark of the hereafter a leering fasttalking lecher who admits that after 600 years of celibacy Im feeling a little anxious	Wearing a mothy fright wig and whitish makeup |Mr Keaton| recalls some wornout but manic burlesque comic a *Bobby Clark* of /the hereafter/ a leering fasttalking lecher who admits that after 600 years of celibacy Im feeling a little anxious	['Bobby Clark']	['the hereafter']	['Mr Keaton']
1	Webster was the Quentin Tarantino of his age but he didnt invent this mixed style of drama	|Webster| was the *Quentin Tarantino* of /his age/ but he didnt invent this mixed style of drama	['Quentin Tarantino']	['his age']	['Webster']
0	Weeks After Accident a Twist of Fate		[]	[]	[]
1	Weeks returns is something of an Alfred Hitchcock of the company as he also appeared as a guitarist for a couple of performances of Spring Awakening last summer	Weeks returns is something of an *Alfred Hitchcock* of /the company/ as he also appeared as a guitarist for a couple of performances of Spring Awakening last summer	['Alfred Hitchcock']	['the company']	[]
1	Weill began as a Verdi of the poor he may have ended up a poor mans Verdi	|Weill| began as a *Verdi* of /the poor/ he may have ended up a poor mans Verdi	['Verdi']	['the poor']	['Weill']
0	Well change the picture sets lighting graphics music and models said Mr Bozek the former spokesman for Williwear who was just nominated for an Emmy for his Fox television series Style File		[]	[]	[]
1	Well have to wait to see if David Chase the Garbo of goombahs now pursued by a feral beast of disappointed Sopranos fans is feeling as paranoid and thinskinned as the two Tonys and as deeply surprised by the consequences of his actions	Well have to wait to see if |David Chase| the *Garbo* of /goombahs/ now pursued by a feral beast of disappointed Sopranos fans is feeling as paranoid and thinskinned as the two Tonys and as deeply surprised by the consequences of his actions	['Garbo']	['goombahs']	['David Chase']
1	Well over six feet tall muscular and shavenheaded with a voice deep enough to qualify him as the James Earl Jones of standup he commands a stage	Well over six feet tall muscular and shavenheaded with a voice deep enough to qualify |him| as the *James Earl Jones* of /standup/ he commands a stage	['James Earl Jones']	['standup']	['him']
1	Wells the Arthur C Clarke of the paleoindustrial age once wrote There is no way back into the past	|Wells| the *Arthur C Clarke* of /the paleoindustrial age/ once wrote There is no way back into the past	['Arthur C Clarke']	['the paleoindustrial age']	['Wells']
0	Were amused by it said Mike Dorf chairman of the Yates for Congress Committee		[]	[]	[]
1	Were the Ed McMahon of the health business Mr Freeman said alluding to the Publishers Clearing House contest where winners are also informed of their luck with the ring of a doorbell	|We|re the *Ed McMahon* of /the health business/ Mr Freeman said alluding to the Publishers Clearing House contest where winners are also informed of their luck with the ring of a doorbell	['Ed McMahon']	['the health business']	['We']
1	Were waiting for the Raffi of our industry	Were waiting for the *Raffi* of /our industry/	['Raffi']	['our industry']	[]
0	Westchester received a B for smokefree workplace legislation		[]	[]	[]
1	Weve become the Rodney Dangerfield of the Hamptons said Katlean de Monchy a summer and weekend resident of Westhampton Beach	|We|ve become the *Rodney Dangerfield* of /the Hamptons/ said Katlean de Monchy a summer and weekend resident of Westhampton Beach	['Rodney Dangerfield']	['the Hamptons']	['We']
0	Weve had traditional VCRs and a television and a game console and then we went to the PC for the Internet		[]	[]	[]
0	Whalers Tie the Devils in a Duel of Goalies		[]	[]	[]
0	What Can Happen When a Seller of Artworks Plays Curator		[]	[]	[]
0	What I mean is that the Patti LuPone of 1980 lives again at Joes Pub in the enterprising person of Leslie Kritzer left a wouldbe shouldbe Broadway diva paying homage to one of the last of the greats in a strange but wonderful new club act		[]	[]	[]
1	What about news reports that Biosphere 2 is basically a survivalist cult built around the magnetic personality of John Allen whom The Village Voice characterized as much more the Jim Jones than the Johnny Appleseed of the ecology movement	What about news reports that Biosphere 2 is basically a survivalist cult built around the magnetic personality of |John Allen| whom The Village Voice characterized as much more the Jim Jones than the *Johnny Appleseed* of /the ecology movement/	['Johnny Appleseed']	['the ecology movement']	['John Allen']
1	What are the odds that Mr Zhu will turn out to be the Mikhail Gorbachev of China even though he insists that he intends to be nothing of the kind	What are the odds that |Mr Zhu| will turn out to be the *Mikhail Gorbachev* of /China/ even though he insists that he intends to be nothing of the kind	['Mikhail Gorbachev']	['China']	['Mr Zhu']
1	What became an intergallactic dud was the Alice Cooper of comets according to Mr Schaffers publicity	What became an intergallactic dud was the *Alice Cooper* of /comets/ according to Mr Schaffers publicity	['Alice Cooper']	['comets']	[]
0	What delectable dish would a Turgenev or a Marshall Frady have served up with these characters  or the Willie Morris of North Toward Home		[]	[]	[]
1	What he has done reckless soul amounts to offering himself as the Tocqueville of American biogeography	What |he| has done reckless soul amounts to offering himself as the *Tocqueville* of /American biogeography/	['Tocqueville']	['American biogeography']	['he']
1	What he meant was Im the Rube Goldberg of aviation	What he meant was |I|m the *Rube Goldberg* of /aviation/	['Rube Goldberg']	['aviation']	['I']
